id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
228073,Home in Rosebud ?? ???5.0 ?? 2 bedrooms ?? 2 beds ?? 1.5 baths,1189726,Sarah,,Rosebud - McCrae,-38.36228,144.9053,Entire home/apt,600,3,3,2/08/2012,0.02,1,363,0,
425004,Home in Sorrento ?? ???4.78 ?? 3 bedrooms ?? 4 beds ?? 1 bath,465717,Neil,,Point Nepean,-38.3433,144.74036,Entire home/apt,350,2,267,28/05/2023,1.99,1,327,23,
432257,Guest suite in Blairgowrie ?? ???4.86 ?? 1 bedroom ?? 4 beds ?? 1 bath,2149685,Di,,Point Nepean,-38.37291,144.77638,Entire home/apt,194,1,183,3/06/2023,1.57,2,304,14,
441470,Home in Blairgowrie ?? ???4.68 ?? 3 bedrooms ?? 4 beds ?? 2 baths,2158245,Chris,,Point Nepean,-38.35977,144.76184,Entire home/apt,600,7,41,23/01/2020,0.31,2,333,0,
646366,Home in St Andrews Beach ?? ???4.81 ?? 2 bedrooms ?? 2 beds ?? 1 bath,3239185,Gail And Brendan,,Point Nepean,-38.42002,144.8325,Entire home/apt,221,2,541,9/06/2023,4.32,1,175,87,
690991,Cottage in Shoreham ?? ???4.88 ?? 3 bedrooms ?? 4 beds ?? 1 bath,3521833,Adair,,Flinders,-38.42581,145.04652,Entire home/apt,407,2,40,10/04/2023,0.32,1,345,5,
759417,Tent in Rye ?? ???4.75 ?? 2 bedrooms ?? 5 beds ?? 1.5 baths,677155,Sealey,,Point Nepean,-38.38419,144.8257,Private room,200,2,12,9/04/2023,0.45,1,89,5,
772027,Rental unit in Sorrento ?? ???4.92 ?? 3 bedrooms ?? 6 beds ?? 2 baths,4073525,Mary-Anne,,Point Nepean,-38.33777,144.74232,Entire home/apt,538,2,25,13/03/2023,0.27,1,330,5,
777275,Farm stay in Shoreham ?? ???5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,3189605,Penny,,Flinders,-38.4103,145.00353,Entire home/apt,384,1,23,28/05/2023,0.22,2,219,13,
804475,Guesthouse in Mount Martha ?? ???4.93 ?? 1 bedroom ?? 1 bed ?? 1 bath,4234571,Vanda,,Mount Martha,-38.2799,145.01115,Entire home/apt,225,1,146,28/05/2023,1.15,1,89,18,
811425,Home in Shoreham ?? ???4.78 ?? 3 bedrooms ?? 4 beds ?? 2 baths,2149895,Rebecca,,Flinders,-38.42589,145.05351,Entire home/apt,329,2,116,7/05/2023,1.01,1,1,20,
854511,Home in Rye ?? ???4.83 ?? 3 bedrooms ?? 4 beds ?? 1 bath,4463074,Megan And Jayne,,Point Nepean,-38.38721,144.81249,Entire home/apt,289,2,459,23/01/2023,3.64,1,131,2,
865756,Villa in Portsea ?? ???4.82 ?? 4 bedrooms ?? 8 beds ?? 2 baths,4546866,Dwight,,Point Nepean,-38.33731,144.72679,Entire home/apt,766,2,11,12/03/2023,0.11,1,360,2,
883776,Rental unit in Sorrento ?? ???4.87 ?? 3 bedrooms ?? 4 beds ?? 2 baths,4679825,Cobien,,Point Nepean,-38.3388,144.74184,Entire home/apt,429,2,73,24/04/2022,0.59,1,0,0,
985198,Villa in Blairgowrie ?? ???4.84 ?? 1 bedroom ?? 1 bed ?? 1 bath,5404785,Caroline,,Point Nepean,-38.36837,144.77037,Entire home/apt,160,2,304,4/06/2023,2.54,1,25,25,
995419,Home in Sorrento ?? ???4.70 ?? 4 bedrooms ?? 7 beds ?? 2 baths,5307850,Peninsula Escapes,,Point Nepean,-38.35106,144.75822,Entire home/apt,553,2,24,24/04/2022,0.21,25,317,0,
1009621,Home in Rye ?? ???4.71 ?? 3 bedrooms ?? 4 beds ?? 2 baths,5307850,Peninsula Escapes,,Point Nepean,-38.36681,144.79627,Entire home/apt,437,2,46,6/11/2022,0.41,25,310,2,
1009765,Home in Cape Schanck ?? ???4.69 ?? 3 bedrooms ?? 5 beds ?? 2 baths,5555212,Anna,,Flinders,-38.4624,144.90181,Entire home/apt,350,2,182,20/05/2023,1.49,1,292,33,
1067157,Home in Rye ?? ???4.81 ?? 3 bedrooms ?? 4 beds ?? 2 baths,5871818,Emma,,Point Nepean,-38.37111,144.78872,Entire home/apt,244,2,76,14/05/2023,0.76,1,348,8,
1142188,Home in Fingal ?? ???5.0 ?? 3 bedrooms ?? 5 beds ?? 1 bath,1400044,Lisa And Guy,,Point Nepean,-38.39724,144.85742,Entire home/apt,400,2,7,10/04/2023,0.06,1,365,3,
1260761,Cottage in Rosebud ?? ???4.61 ?? 2 bedrooms ?? 2 beds ?? 1 bath,6866873,Karen,,Rosebud - McCrae,-38.35763,144.90502,Entire home/apt,174,2,250,25/08/2022,2.13,1,0,7,
1329152,Home in Blairgowrie ?? ???4.86 ?? 2 bedrooms ?? 2 beds ?? 1 bath,2158245,Chris,,Point Nepean,-38.35789,144.76105,Entire home/apt,560,5,14,3/01/2023,0.12,2,308,1,
1371200,Guest suite in Main Ridge ?? ???4.50 ?? 1 bedroom ?? 1 bed ?? 1 bath,7435220,Beverley,,Flinders,-38.41564,144.97346,Entire home/apt,200,1,20,21/05/2023,0.17,2,196,4,
1456736,Condo in Mornington ?? ???4.86 ?? 2 bedrooms ?? 3 beds ?? 2 baths,7812731,Joseph,,Mornington - West,-38.21865,145.03369,Entire home/apt,350,3,16,28/02/2022,0.13,1,181,0,
1516096,Home in Sorrento ?? ???4.74 ?? 4 bedrooms ?? 5 beds ?? 2 baths,5307850,Peninsula Escapes,,Point Nepean,-38.34195,144.73889,Entire home/apt,535,2,31,7/05/2023,0.26,25,258,11,
1588963,Place to stay in Sorrento ?? 6 bedrooms ?? 9 beds ?? 4 baths,2633177,Sharon,,Point Nepean,-38.34187,144.73596,Entire home/apt,2450,2,2,26/12/2022,0.02,2,327,1,
1614849,Home in Sorrento ?? 4 bedrooms ?? 6 beds ?? 3 baths,8400388,MyCoastline,,Point Nepean,-38.34051,144.73192,Entire home/apt,718,2,2,11/04/2022,0.11,11,243,0,
1678785,Home in Red Hill ?? ???4.91 ?? 1 bedroom ?? 1 bed ?? 1 bath,8881683,Sandy,,Flinders,-38.36491,144.99926,Entire home/apt,250,565,22,22/04/2019,0.19,1,358,0,
1700800,Home in Somers ?? ???4.90 ?? 5 bedrooms ?? 6 beds ?? 3 baths,4359719,Victoria,,Hastings - Somers,-38.3966,145.18115,Entire home/apt,400,3,20,25/01/2023,0.17,1,318,1,
1719164,Rental unit in Rye ?? ???4.75 ?? Studio ?? 1 bed ?? 1 bath,5292715,Bronwyn,,Point Nepean,-38.36658,144.79224,Entire home/apt,129,2,409,4/06/2023,3.56,2,20,49,
1789867,Villa in Mount Martha ?? ???4.94 ?? 1 bedroom ?? 1 bed ?? 1 bath,1809303,Susie,,Mount Martha,-38.25979,145.02239,Entire home/apt,240,3,85,13/02/2023,0.74,1,238,5,
1797905,Home in Portsea ?? ???4.90 ?? 1 bedroom ?? 1 bed ?? 1 bath,9429240,David,,Point Nepean,-38.32813,144.71639,Entire home/apt,182,2,361,26/05/2023,3.09,1,295,52,
1828320,Cottage in Somers ?? ???4.54 ?? 3 bedrooms ?? 4 beds ?? 1 bath,9566191,Lucinda,,Hastings - Somers,-38.39267,145.17145,Entire home/apt,240,2,37,12/03/2023,0.36,1,348,6,
1914934,Home in Mornington ?? ???4.79 ?? 3 bedrooms ?? 3 beds ?? 1 bath,9932453,Kate,,Mornington - West,-38.24329376,145.0337067,Entire home/apt,130,3,164,9/03/2020,1.42,1,85,0,
1990314,Guesthouse in Mornington ?? ???4.75 ?? 1 bedroom ?? 1 bed ?? 1 bath,409991925,Allan,,Mornington - East,-38.232544,145.042725,Entire home/apt,155,2,233,17/04/2023,2.01,12,323,22,
2012542,Guesthouse in Balnarring ?? ???4.94 ?? 1 bedroom ?? 2 beds ?? 1 bath,10354245,Marianne,,Hastings - Somers,-38.35745,145.1442,Entire home/apt,322,2,199,1/05/2023,1.72,2,209,31,
2022852,Cottage in Rye ?? ???4.75 ?? 2 bedrooms ?? 3 beds ?? 1 bath,4430613,Simon,,Point Nepean,-38.39822,144.80879,Entire home/apt,250,2,154,11/04/2023,1.34,1,170,1,
2124178,Home in Rosebud ?? ???4.94 ?? 3 bedrooms ?? 4 beds ?? 2 baths,10833089,Rob,,Rosebud - McCrae,-38.36109,144.90828,Entire home/apt,271,2,111,18/03/2023,0.98,1,340,11,
2132089,Home in Rosebud ?? ???4.88 ?? 2 bedrooms ?? 4 beds ?? Half-bath,5057041,Rina,,Rosebud - McCrae,-38.36646,144.90106,Entire home/apt,200,5,41,28/01/2023,0.36,1,351,3,
2147213,Guest suite in Rye ?? ???4.69 ?? 1 bedroom ?? 2 beds ?? 1 bath,10960486,Helen,,Point Nepean,-38.37951,144.81777,Entire home/apt,149,2,501,25/04/2023,4.42,2,296,45,
2183193,Home in Rye ?? ???4.90 ?? 2 bedrooms ?? 3 beds ?? 1 bath,5292715,Bronwyn,,Point Nepean,-38.36636,144.79207,Entire home/apt,169,2,403,1/06/2023,3.53,2,21,59,
2353290,Guesthouse in Capel Sound  ?? ???4.92 ?? 1 bedroom ?? 1 bed ?? 1 bath,12016568,Coco,,Rosebud - McCrae,-38.37212,144.86628,Entire home/apt,143,1,873,10/06/2023,7.82,3,322,113,
2380218,Home in Balnarring Beach ?? ???4.75 ?? 3 bedrooms ?? 5 beds ?? 2 baths,12139944,Colleen,,Hastings - Somers,-38.39267,145.11939,Entire home/apt,262,2,25,4/06/2023,0.29,1,307,9,
2407363,Rental unit in Rosebud ?? ???4.79 ?? 1 bedroom ?? 1 bed ?? 1 bath,2158318,Michelle,,Rosebud - McCrae,-38.36025,144.88801,Entire home/apt,179,4,47,23/05/2023,1.54,2,318,22,
2474919,Rental unit in McCrae ?? ???4.94 ?? 1 bedroom ?? 1 bed ?? 1 bath,12659353,Dot,,Rosebud - McCrae,-38.34735,144.93859,Entire home/apt,307,2,235,13/04/2023,2.11,1,362,12,
2502583,Home in St Andrews Beach ?? ???4.81 ?? 7 bedrooms ?? 11 beds ?? 4 baths,6266371,Jane,,Point Nepean,-38.42654,144.84176,Entire home/apt,955,2,120,21/05/2023,1.11,3,318,16,
2503078,Home in Mount Martha ?? ???4.80 ?? 4 bedrooms ?? 7 beds ?? 2 baths,12813455,Sandy,,Mount Martha,-38.28419,145.00705,Entire home/apt,361,2,194,21/05/2023,1.85,1,322,15,
2553757,Home in Mount Martha ?? ???4.79 ?? 5 bedrooms ?? 5 beds ?? 2.5 baths,13075686,The Walters,,Mount Martha,-38.28942,145.00043,Entire home/apt,846,2,178,17/04/2023,1.6,1,350,9,
2561070,Home in Rye ?? ???4.94 ?? 2 bedrooms ?? 4 beds ?? 1 bath,5755640,Elise,,Point Nepean,-38.38314,144.79415,Entire home/apt,223,2,200,7/05/2023,1.82,1,28,14,
2578249,Home in Rosebud ?? ???4.93 ?? 2 bedrooms ?? 3 beds ?? 1 bath,13203801,Kelli,,Rosebud - McCrae,-38.3643,144.90944,Entire home/apt,149,2,62,2/06/2023,0.59,1,343,4,
2578295,Home in Blairgowrie ?? 3 bedrooms ?? 5 beds ?? 1.5 baths,13204029,Olivia,,Point Nepean,-38.36463,144.78298,Entire home/apt,250,2,1,9/04/2016,0.01,1,173,0,
2594155,Home in Rye ?? ???4.76 ?? 5 bedrooms ?? 8 beds ?? 2 baths,6266371,Jane,,Point Nepean,-38.39577,144.80884,Entire home/apt,475,2,169,28/05/2023,1.58,3,336,18,
2621961,Home in Rye ?? ???4.79 ?? 3 bedrooms ?? 4 beds ?? 2.5 baths,400628,Tammy,,Point Nepean,-38.38905,144.79491,Entire home/apt,500,2,48,27/01/2023,0.44,1,343,2,
2627784,Home in Sorrento ?? 3 bedrooms ?? 6 beds ?? 2.5 baths,13459001,Matt,,Point Nepean,-38.33645,144.72944,Entire home/apt,450,7,2,7/06/2020,0.04,1,351,0,
2671851,Dome in Balnarring Beach ?? ???4.83 ?? 2 bedrooms ?? 2 beds ?? 1 bath,13677753,Leigh,,Hastings - Somers,-38.39243,145.1231,Entire home/apt,163,2,320,17/05/2023,3.2,1,154,50,
2702735,Home in St Andrews Beach ?? ???4.68 ?? 3 bedrooms ?? 3 beds ?? 1 bath,13831866,David,,Point Nepean,-38.41689,144.8356,Entire home/apt,243,2,53,13/03/2023,0.48,68,363,1,
2703065,Guesthouse in Merricks ?? ???4.90 ?? 2 bedrooms ?? 2 beds ?? 1 bath,2970419,Jenna,,Flinders,-38.38794,145.08091,Entire home/apt,267,2,165,30/04/2023,1.48,1,275,29,
2717731,Home in Tyabb ?? ???4.96 ?? 4 bedrooms ?? 4 beds ?? 2 baths,9509273,Jo,,Somerville,-38.26223,145.16287,Entire home/apt,857,2,56,10/04/2023,0.53,2,254,6,
2730616,Rental unit in Sorrento ?? ???4.82 ?? 1 bedroom ?? 1 bed ?? 1 bath,5307850,Peninsula Escapes,,Point Nepean,-38.34754,144.74146,Entire home/apt,243,2,82,14/04/2023,0.91,25,240,8,
2794490,Home in Mount Martha ?? ???4.44 ?? 4 bedrooms ?? 5 beds ?? 3.5 baths,13884707,John,,Mount Martha,-38.25638,145.02546,Entire home/apt,1000,14,9,3/01/2022,0.09,2,259,0,
2795264,Home in Rye ?? ???4.84 ?? 3 bedrooms ?? 5 beds ?? 1 bath,14299084,Sam,,Point Nepean,-38.38402,144.81175,Entire home/apt,196,2,226,26/04/2023,2.06,1,170,30,
2804002,Cottage in Mornington ?? ???4.91 ?? 1 bedroom ?? 1 bed ?? 1 bath,13472413,Kristen And Jon,,Mornington - West,-38.22127,145.03435,Entire home/apt,197,2,222,31/05/2023,1.99,2,348,58,
2820383,Guesthouse in Red Hill ?? ???4.95 ?? 2 bedrooms ?? 4 beds ?? 1 bath,14428682,Gilda,,Flinders,-38.35655,145.01478,Entire home/apt,400,2,19,7/01/2023,0.53,1,268,6,
2838611,Home in Dromana ?? ???4.98 ?? 3 bedrooms ?? 6 beds ?? 2.5 baths,14522091,Peter,,Dromana,-38.33867,144.97189,Entire home/apt,411,2,41,13/12/2022,0.39,1,310,3,
2848230,Home in Rye ?? ???4.98 ?? 4 bedrooms ?? 8 beds ?? 2.5 baths,14567184,Tamara,,Point Nepean,-38.37375,144.8355,Entire home/apt,266,2,57,27/05/2023,0.75,4,313,11,
2909242,Home in Red Hill South ?? ???4.83 ?? 3 bedrooms ?? 3 beds ?? 1 bath,1974220,Karen And David,,Flinders,-38.39084,145.01928,Entire home/apt,435,2,53,10/04/2023,0.51,1,360,11,
2950919,Home in Dromana ?? ???4.98 ?? 3 bedrooms ?? 5 beds ?? 2 baths,15064567,Rebecca,,Dromana,-38.34501,144.9632,Entire home/apt,430,3,160,1/05/2023,1.48,1,168,15,
3086231,Home in Dromana ?? ???4.80 ?? 2 bedrooms ?? 3 beds ?? 1 bath,15703498,Rebecca,,Dromana,-38.34407,144.97871,Entire home/apt,250,2,10,31/03/2016,0.09,1,1,0,
3147909,Home in Mount Martha ?? 4 bedrooms ?? 4 beds ?? 2 baths,7558004,Kirsty,,Mount Martha,-38.30079,144.99798,Entire home/apt,450,7,2,20/01/2021,0.04,2,334,0,
3148055,Home in Rye ?? ???4.92 ?? 3 bedrooms ?? 6 beds ?? 2 baths,15982881,Annette,,Point Nepean,-38.37894,144.7947,Entire home/apt,296,2,12,28/12/2019,0.12,1,350,0,
3149726,Home in Rye ?? ???5.0 ?? 4 bedrooms ?? 7 beds ?? 2 baths,2150232,Andrew,,Point Nepean,-38.39522,144.80491,Entire home/apt,1200,3,32,18/04/2022,0.31,2,323,0,
3186621,Vacation home in Blairgowrie ?? 4 bedrooms ?? 10 beds ?? 2 baths,16156851,Joanne,,Point Nepean,-38.37038,144.78053,Entire home/apt,579,2,1,15/04/2022,0.07,1,363,0,
3306673,Home in Rye ?? ???4.33 ?? Studio ?? 1 bed ?? 1 private bath,16699085,Mark,,Point Nepean,-38.38714,144.79871,Private room,250,2,3,14/02/2016,0.03,1,365,0,
3345059,Home in Arthurs Seat ?? ???4.83 ?? 1 bedroom ?? 1 bed ?? 1 bath,16884506,Frances,,Dromana,-38.37061,144.94822,Entire home/apt,248,2,223,9/05/2023,2.07,1,353,29,
3406048,Rental unit in Mount Martha ?? ???4.48 ?? 2 bedrooms ?? 2 beds ?? 0 baths,17179097,Brian,,Mount Martha,-38.28138,145.02158,Entire home/apt,181,2,46,10/04/2023,0.45,1,365,4,
3499082,Rental unit in Balnarring Beach ?? ???4.74 ?? 1 bedroom ?? 1 bed ?? 1 bath,17618628,Jane,,Hastings - Somers,-38.39324,145.11591,Entire home/apt,204,2,292,22/05/2023,2.75,1,328,62,
3499537,Camper/RV in Dromana ?? ???4.86 ?? 1 bedroom ?? 1 bed ?? 1 shared bath,17583030,Helen,,Dromana,-38.34004,144.98351,Private room,70,1,590,30/05/2023,5.76,1,166,66,
3502381,Home in Dromana ?? ???4.83 ?? 9 bedrooms ?? 20 beds ?? 5.5 baths,17634490,Kim,,Dromana,-38.34607,144.9418,Entire home/apt,1732,2,133,29/05/2023,1.42,93,282,30,
3597187,Barn in Tyabb ?? ???4.90 ?? 1 bedroom ?? 1 bed ?? 1 bath,9509273,Jo,,Somerville,-38.26055,145.16124,Entire home/apt,173,2,408,21/05/2023,3.9,2,224,41,
3630812,Home in Rye ?? ???4.86 ?? 4 bedrooms ?? 8 beds ?? 2.5 baths,91253230,Patricia,,Point Nepean,-38.40145,144.80952,Entire home/apt,280,3,37,29/01/2023,0.38,1,342,2,
3638441,Home in Rye ?? 4 bedrooms ?? 8 beds ?? 2 baths,18354204,Tamsin,,Point Nepean,-38.3965,144.80371,Entire home/apt,310,3,0,,,1,264,0,
3640257,Home in Sorrento ?? ???5.0 ?? 5 bedrooms ?? 11 beds ?? 3.5 baths,18372328,Kerrie,,Point Nepean,-38.334141,144.736832,Entire home/apt,1029,2,46,7/05/2023,0.45,1,236,11,
3689662,Home in Rye ?? ???4.29 ?? 3 bedrooms ?? 6 beds ?? 2 baths,17578999,Michelle,,Point Nepean,-38.3732,144.82933,Entire home/apt,214,2,7,20/11/2022,0.13,69,355,1,
3698260,Home in Rye ?? ???5.0 ?? 4 bedrooms ?? 8 beds ?? 2.5 baths,17578999,Michelle,,Point Nepean,-38.36837,144.81247,Entire home/apt,412,2,3,8/07/2021,0.03,69,312,0,
3698349,Home in Rye ?? ???4.83 ?? 5 bedrooms ?? 7 beds ?? 3.5 baths,17578999,Michelle,,Point Nepean,-38.36984,144.81316,Entire home/apt,765,2,7,15/11/2022,0.08,69,312,1,
3698441,Home in Rye ?? ???4.82 ?? 9 bedrooms ?? 17 beds ?? 6 baths,17578999,Michelle,,Point Nepean,-38.36965,144.81277,Entire home/apt,2126,2,28,29/04/2023,0.29,69,312,3,
3705703,Home in Rye ?? ???4.81 ?? 4 bedrooms ?? 6 beds ?? 1 bath,18895936,Brian,,Point Nepean,-38.38835,144.79643,Entire home/apt,393,2,70,28/01/2023,0.65,1,328,4,
3712094,Home in Blairgowrie ?? ???4.62 ?? 3 bedrooms ?? 4 beds ?? 2 baths,18943002,Steve,,Point Nepean,-38.36661,144.77527,Entire home/apt,314,2,13,3/12/2022,0.16,1,358,2,
3720213,Guesthouse in Rye ?? ???4.77 ?? 1 bedroom ?? 1 bed ?? 1 bath,10960486,Helen,,Point Nepean,-38.37878,144.81768,Entire home/apt,119,2,333,21/05/2023,3.24,2,306,50,
3820653,Rental unit in Mornington ?? ???4.80 ?? 2 bedrooms ?? 3 beds ?? 1 bath,19561346,Rashelle,,Mornington - West,-38.21528,145.03908,Entire home/apt,250,2,62,11/05/2023,0.6,2,328,14,
3899444,Home in Blairgowrie ?? ???4.75 ?? 3 bedrooms ?? 6 beds ?? 1 bath,20192997,Philippa,,Point Nepean,-38.36476,144.78285,Entire home/apt,293,2,69,14/03/2023,0.67,1,171,11,
3915097,Bungalow in Mornington ?? ???4.87 ?? Studio ?? 2 beds ?? 1 bath,2504048,Roz,,Mornington - West,-38.20658,145.05532,Entire home/apt,190,2,15,12/03/2017,0.15,1,334,0,
3964455,Home in Mount Martha ?? ???4.89 ?? 3 bedrooms ?? 3 beds ?? 3 baths,20547300,Kon,,Mount Martha,-38.29041,144.99432,Entire home/apt,648,3,56,23/01/2021,0.53,1,363,0,
3979854,Home in Sorrento ?? ???4.76 ?? 4 bedrooms ?? 7 beds ?? 3 baths,20627622,Daniel,,Point Nepean,-38.3387,144.7311,Entire home/apt,582,2,45,9/04/2023,0.44,1,179,12,
4002729,Home in Rye ?? ???4.59 ?? 3 bedrooms ?? 3 beds ?? 1 bath,20754642,Natasha,,Point Nepean,-38.38355,144.81262,Entire home/apt,400,14,18,24/01/2020,0.17,1,358,0,
4016387,Home in Shoreham ?? ???4.94 ?? 4 bedrooms ?? 8 beds ?? 3 baths,20497620,Nick,,Flinders,-38.40842,145.05868,Entire home/apt,757,2,106,28/05/2023,1.02,1,76,16,
4024267,Home in Saint Andrews Beach ?? ???4.90 ?? 2 bedrooms ?? 2 beds ?? 1 bath,16985548,Emma,,Point Nepean,-38.41552,144.83702,Entire home/apt,229,1,474,9/06/2023,5.57,1,250,138,
4077604,Home in Blairgowrie ?? ???3.95 ?? 5 bedrooms ?? 7 beds ?? 2 baths,21146240,Getaway PM,,Point Nepean,-38.36308,144.77471,Entire home/apt,580,2,42,2/04/2023,0.42,48,311,6,
4078004,Home in Rye ?? ???4.93 ?? 4 bedrooms ?? 6 beds ?? 2 baths,21152761,Tarni,,Point Nepean,-38.39209,144.80556,Entire home/apt,350,2,27,27/01/2023,0.34,1,315,4,
4093935,Home in Cape Schank ?? ???4.0 ?? 4 bedrooms ?? 6 beds ?? 2 baths,21146240,Getaway PM,,Flinders,-38.46253,144.89523,Entire home/apt,555,2,21,19/02/2023,0.21,48,340,1,
4106166,Home in Mount Martha ?? ???5.0 ?? 3 bedrooms ?? 4 beds ?? 2 baths,7945609,Simon & Carol,,Mount Martha,-38.2802,145.023,Entire home/apt,650,5,3,6/01/2023,0.17,1,174,1,
4113207,Home in Rye ?? 3 bedrooms ?? 4 beds ?? 1.5 baths,21146240,Getaway PM,,Point Nepean,-38.38239,144.79164,Entire home/apt,414,2,1,3/01/2020,0.02,48,338,0,
4129765,Home in Rye ?? ???4.30 ?? 3 bedrooms ?? 3 beds ?? 2 baths,21146240,Getaway PM,,Point Nepean,-38.39757,144.80368,Entire home/apt,615,2,10,13/02/2022,0.1,48,340,0,
4191156,Home in Mount Martha ?? ???4.73 ?? 1 bedroom ?? 1 bed ?? 1 bath,13884707,John,,Mount Martha,-38.25605,145.02531,Entire home/apt,120,1,327,4/06/2023,3.1,2,264,63,
4199228,Cottage in Rye ?? ???4.83 ?? Studio ?? 1 bed ?? 1 bath,21786132,Kaye,,Point Nepean,-38.37198,144.78826,Entire home/apt,240,2,180,14/05/2023,1.76,2,352,26,
4266211,Home in Blairgowrie ?? ???4.52 ?? 3 bedrooms ?? 4 beds ?? 1.5 baths,22146556,Nishantha & Suyama,,Point Nepean,-38.37259,144.7735,Entire home/apt,400,2,27,6/01/2023,0.26,1,364,1,
4324855,Home in Rye ?? ???4.80 ?? 4 bedrooms ?? 5 beds ?? 2.5 baths,2150232,Andrew,,Point Nepean,-38.39632,144.80798,Entire home/apt,1130,3,15,3/01/2023,0.15,2,232,1,
4336813,Home in Rosebud ?? ???4.59 ?? 4 bedrooms ?? 5 beds ?? 1 bath,22520834,Michael,,Rosebud - McCrae,-38.38413,144.92814,Entire home/apt,389,5,34,26/04/2022,0.32,1,310,0,
4349885,Guest suite in Blairgowrie ?? ???4.79 ?? 1 bedroom ?? 1 bed ?? 1 bath,22553386,Gail,,Point Nepean,-38.37959,144.78526,Entire home/apt,196,1,194,7/05/2023,1.84,1,339,23,
4366665,Home in Blairgowrie ?? ???4.43 ?? 3 bedrooms ?? 5 beds ?? 2 baths,13831866,David,,Point Nepean,-38.36087,144.75522,Entire home/apt,264,2,7,18/04/2022,0.07,68,352,0,
4367048,Home in Safety Beach ?? ???4.75 ?? 3 bedrooms ?? 4 beds ?? 2 baths,22669114,Marg,,Dromana,-38.30988,144.99756,Entire home/apt,300,2,32,13/03/2023,0.3,1,225,3,
4381469,Home in Portsea ?? ???4.93 ?? 4 bedrooms ?? 4 beds ?? 2 baths,13831866,David,,Point Nepean,-38.32895,144.71713,Entire home/apt,368,2,73,15/04/2023,0.71,68,359,1,
4441403,Guesthouse in Dromana ?? ???4.90 ?? 1 bedroom ?? 1 bed ?? 1 bath,23053675,Katie,,Dromana,-38.34905,144.95635,Entire home/apt,175,2,569,3/06/2023,5.59,1,291,64,
4460157,Home in Blairgowrie ?? ???4.85 ?? 4 bedrooms ?? 4 beds ?? 1 bath,23142849,Diane,,Point Nepean,-38.36145,144.76884,Entire home/apt,500,7,13,27/01/2020,0.13,1,261,0,
4513550,Guesthouse in McCrae ?? ???4.82 ?? 1 bedroom ?? 1 bed ?? 1 bath,23403907,Helen,,Rosebud - McCrae,-38.35667,144.93708,Entire home/apt,90,1,747,6/06/2023,7.16,1,63,112,
4520249,Home in Rosebud ?? ???4.65 ?? 3 bedrooms ?? 5 beds ?? 1 bath,11431852,Sinead,,Rosebud - McCrae,-38.36292,144.90207,Entire home/apt,231,2,314,14/03/2023,3.02,1,355,17,
4532542,Rental unit in Rye ?? ???4.66 ?? 1 bedroom ?? 1 bed ?? 1 bath,23500158,Steve,,Point Nepean,-38.38491,144.81433,Entire home/apt,124,3,170,28/01/2023,1.63,1,86,4,
4543018,Home in Rye ?? ???4.88 ?? 3 bedrooms ?? 4 beds ?? 1 bath,23557150,Cathy,,Point Nepean,-38.38509,144.82215,Entire home/apt,270,1,355,28/05/2023,3.41,1,339,41,
4549721,Home in Flinders ?? ???4.90 ?? 4 bedrooms ?? 5 beds ?? 2 baths,14649408,Amber,,Flinders,-38.47872,145.00928,Entire home/apt,500,2,96,10/04/2023,0.98,1,353,14,
4556579,Home in Somers ?? ???4.87 ?? 3 bedrooms ?? 4 beds ?? 3.5 baths,4549913,Libby,,Hastings - Somers,-38.39107,145.15797,Entire home/apt,394,2,136,28/05/2023,1.42,1,349,10,
4560226,Rental unit in Mornington ?? ???4.82 ?? 2 bedrooms ?? 3 beds ?? 1 bath,14172903,Valerie,,Mornington - West,-38.224751,145.032364,Entire home/apt,329,1,61,13/03/2022,0.6,1,0,0,
4567046,Home in Blairgowrie ?? ???4.77 ?? 4 bedrooms ?? 5 beds ?? 2 baths,23049710,Justin Tang,,Point Nepean,-38.37219,144.77373,Entire home/apt,501,2,14,11/04/2023,0.14,42,362,4,
4577915,Rental unit in Rosebud ?? ???4.85 ?? 2 bedrooms ?? 3 beds ?? 1 bath,23731286,Janice,,Rosebud - McCrae,-38.35676,144.90481,Entire home/apt,278,2,55,9/04/2023,0.53,1,250,4,
4582993,Cottage in Rye ?? 3 bedrooms ?? 4 beds ?? 1 bath,18066749,Mark,,Point Nepean,-38.37603378,144.837738,Entire home/apt,224,2,2,8/06/2023,2,1,128,2,
4590990,Rental unit in Mt Martha ?? ???4.73 ?? 2 bedrooms ?? 2 beds ?? 1 bath,23557254,Carolyn,,Mount Martha,-38.24921,145.02896,Entire home/apt,215,2,80,10/06/2023,0.78,3,320,6,
4591205,Rental unit in Mount Martha ?? ???4.65 ?? 1 bedroom ?? 2 beds ?? 1 bath,23557254,Carolyn,,Mount Martha,-38.24903,145.02995,Entire home/apt,195,2,109,21/05/2023,1.06,3,336,6,
4591356,Rental unit in Mount Martha ?? ???4.60 ?? Studio ?? 2 beds ?? 1 bath,23557254,Carolyn,,Mount Martha,-38.25105,145.02855,Entire home/apt,155,2,80,23/04/2023,0.77,3,355,8,
