id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46609,Cabin in Suffolk Park · ★4.98 · 1 bedroom · 1 bed · 1 bath,208641,Glen,,BYRON SHIRE COUNCIL,-28.689501,153.61116,Entire home/apt,133,3,52,2023-05-18,0.60,1,210,8,PID-STRA-30079
59459,Townhouse in MacLean · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,285576,Liz,,CLARENCE VALLEY COUNCIL,-29.45858,153.20414,Private room,70,1,266,2023-06-10,1.79,1,178,43,
111036,Rental unit in Kingscliff · ★4.88 · 1 bedroom · 1 bed · 1 bath,569563,Tricia,,TWEED SHIRE COUNCIL,-28.27593,153.57632,Entire home/apt,170,2,208,2023-06-05,1.50,1,188,25,Exempt
113407,Home in The Pocket · ★4.94 · 2 bedrooms · 2 beds · 1 bath,576938,Jo,,BYRON SHIRE COUNCIL,-28.51435,153.49339,Entire home/apt,360,3,38,2023-04-03,0.27,1,171,5,PID-STRA-32634
259951,Farm stay in Rosebank · ★5.0 · 4 bedrooms · 5 beds · 2 baths,1340489,Ann-Marie,,LISMORE CITY COUNCIL,-28.68612,153.38951,Entire home/apt,600,5,17,2023-06-16,0.15,1,342,2,Exempt
308696,Vacation home in Pottsville · ★4.38 · 3 bedrooms · 4 beds · 1 bath,1587627,Jayme,,TWEED SHIRE COUNCIL,-28.3892,153.56233,Entire home/apt,220,2,42,2023-05-05,0.56,1,215,13,PID-STRA-42132
340699,Rental unit in Byron Bay · ★4.75 · 3 bedrooms · 4 beds · 2.5 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.6515,153.61361,Entire home/apt,714,3,49,2023-04-16,0.37,151,301,6,PID-STRA-31848
346741,Rental unit in Suffolk Park · ★4.87 · 1 bedroom · 1 bed · 0 shared baths,1680858,Mary,,BYRON SHIRE COUNCIL,-28.69078,153.60428,Private room,160,2,15,2023-04-08,0.11,3,352,1,
366697,Cabin in Federal · ★4.75 · 1 bedroom · 1 bed · 1 bath,1851401,Kim,,BYRON SHIRE COUNCIL,-28.63959,153.43568,Entire home/apt,200,90,71,2022-02-26,0.53,1,352,0,PID-STRA-30060
399928,Home in Byron Bay · ★4.79 · 3 bedrooms · 3 beds · 2 baths,1996249,Frederique,,BYRON SHIRE COUNCIL,-28.65369,153.62037,Entire home/apt,507,5,44,2023-04-10,0.34,1,199,4,Exempt
410733,Home in Ocean Shores · ★4.82 · 1 bedroom · 2 beds · 1 bath,2034145,Al,,BYRON SHIRE COUNCIL,-28.49026107788086,153.54681396484375,Entire home/apt,280,4,88,2023-01-02,0.69,1,356,3,PID-STRA-29797
428075,Home in Bilambil · ★5.0 · 1 bedroom · 1 bed · 1 bath,2127754,Estelle,,TWEED SHIRE COUNCIL,-28.21852,153.47789,Entire home/apt,135,2,17,2023-06-11,0.13,2,144,15,PID-STRA-40399
515349,Tiny home in Pearces Creek · ★4.68 · 2 bedrooms · 3 beds · 1 bath,2538287,Justine,,LISMORE CITY COUNCIL,-28.77908,153.43183,Entire home/apt,100,2,196,2023-06-05,1.50,1,72,15,PID-STRA-36363
550619,Rental unit in Byron Bay · ★4.84 · 2 bedrooms · 4 beds · 2.5 baths,2706340,Elaine,,BYRON SHIRE COUNCIL,-28.6433,153.61406,Entire home/apt,236,3,329,2023-06-18,4.00,10,216,36,PID-STRA-30972
557918,Home in Byron Bay · ★4.46 · 3 bedrooms · 4 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64817,153.61819,Entire home/apt,894,3,27,2023-04-02,0.26,151,247,6,PID-STRA-31134
562848,Home in Byron Bay · ★4.69 · 4 bedrooms · 6 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64472,153.62187,Entire home/apt,995,3,16,2023-03-13,0.22,151,263,3,PID-STRA-31135
563012,Home in Ewingsdale · ★4.65 · 3 bedrooms · 4 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.63627,153.55581,Entire home/apt,773,3,17,2023-02-11,0.18,151,335,2,PID-STRA-32247
563082,Home in Byron Bay · ★4.94 · 5 bedrooms · 7 beds · 2.5 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64118,153.60847,Entire home/apt,1002,3,34,2023-05-15,0.34,151,262,8,PID-STRA-35971
563172,Home in Suffolk Park · ★4.69 · 4 bedrooms · 6 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.68064,153.61472,Entire home/apt,726,3,32,2023-04-01,0.31,151,279,4,PID-STRA-32380
563212,Home in Byron Bay · ★4.75 · 6 bedrooms · 8 beds · 5 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.63924,153.60404,Entire home/apt,1320,3,4,2020-02-17,0.03,151,219,0,PID-STRA-32241
563380,Townhouse in Byron Bay · ★4.69 · 3 bedrooms · 5 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64441,153.6228,Entire home/apt,717,3,26,2022-07-24,0.22,151,199,1,PID-STRA-31844
563454,Home in Byron Bay · ★4.48 · 3 bedrooms · 6 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64822,153.61594,Entire home/apt,519,3,46,2023-03-20,0.60,151,272,4,PID-STRA-31444
563517,Rental unit in Byron Bay · ★5.0 · 3 bedrooms · 4 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64187,153.62639,Entire home/apt,748,5,21,2023-03-12,0.16,151,189,3,PID-STRA-31843
563620,Home in Byron Bay · ★5.0 · 6 bedrooms · 8 beds · 4.5 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.65068,153.62027,Entire home/apt,1456,3,7,2022-03-28,0.08,151,141,0,PID-STRA-31473
563650,Home in Byron Bay · ★4.66 · 3 bedrooms · 4 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64545,153.61139,Entire home/apt,558,3,58,2023-03-05,0.48,151,249,7,PID-STRA-31482
564671,Home in Byron Bay · ★4.58 · 2 bedrooms · 2 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64625,153.60991,Entire home/apt,433,3,68,2023-05-29,0.55,151,270,9,PID-STRA-31588
564677,Rental unit in Byron Bay · 3 bedrooms · 4 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64003,153.60509,Entire home/apt,815,3,1,2015-04-12,0.01,151,259,0,PID-STRA-31139
587766,Guesthouse in Byron Bay · ★4.85 · 1 bedroom · 1 bed · 1 private bath,2899669,Jodie,,BYRON SHIRE COUNCIL,-28.65985,153.61088,Private room,113,2,440,2023-05-23,3.34,3,253,42,PID-STRA-29107
588008,Guesthouse in Byron Bay · ★4.85 · 1 bedroom · 1 bed · 1 bath,2908350,Gyan & Si,,BYRON SHIRE COUNCIL,-28.65693,153.62266,Entire home/apt,166,1,181,2023-06-18,1.51,1,358,18,PID-STRA-31654
596843,Guesthouse in Ewingsdale · ★4.82 · 1 bedroom · 1 bed · 1 private bath,2921954,Natasha,,BYRON SHIRE COUNCIL,-28.64523,153.55644,Private room,110,4,61,2023-04-23,0.46,1,83,9,PID-STRA-30896
598972,Home in Suffolk Park · ★4.77 · 5 bedrooms · 6 beds · 3 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.69115,153.61042,Entire home/apt,1282,3,13,2022-07-13,0.22,151,0,1,PID-STRA-31161
610487,Home in Ewingsdale · ★4.76 · 9 bedrooms · 12 beds · 10 baths,3026995,Justin,,BYRON SHIRE COUNCIL,-28.65389,153.55183,Entire home/apt,2643,3,39,2023-02-25,0.39,1,311,11,PID-STRA-30693
631809,Farm stay in Montecollum · ★4.97 · 1 bedroom · 1 bed · Private half-bath,3142270,Garry,,BYRON SHIRE COUNCIL,-28.58522,153.46753,Private room,90,1,399,2023-06-12,3.11,2,344,83,PID-STRA-30705
648394,Home in Suffolk Park · ★4.65 · 1 bedroom · 1 shared bath,791858,Philip,,BYRON SHIRE COUNCIL,-28.6807,153.60808,Private room,198,2,22,2023-01-06,0.17,2,365,1,
671717,Home in Lennox Head · ★4.73 · 5 bedrooms · 8 beds · 3 baths,3405672,Sherrie,,BALLINA SHIRE COUNCIL,-28.79762,153.58338,Entire home/apt,1250,3,15,2021-06-28,0.19,7,213,0,PID-STRA-18504
702773,Home in Wilsons Creek · 3 bedrooms · 3 beds · 1 bath,207931,Alex,,BYRON SHIRE COUNCIL,-28.56885,153.4511,Entire home/apt,999,90,1,2021-01-01,0.03,1,0,0,PID-STRA-30156
706949,Rental unit in Byron Bay · ★4.80 · 2 bedrooms · 3 beds · 1 bath,3633438,Jean,,BYRON SHIRE COUNCIL,-28.63676,153.63462,Entire home/apt,350,3,232,2023-06-15,1.80,1,268,29,PID-STRA-31116
706964,Home in Byron Bay · ★4.68 · 1 bedroom · 1 bed · 1.5 baths,998147,Emma,,BYRON SHIRE COUNCIL,-28.65836,153.61048,Private room,100,2,554,2023-06-16,4.26,1,201,57,
723936,Home in Mullumbimby Creek · ★4.96 · 3 bedrooms · 3 beds · 2 baths,3741923,Julie,,BYRON SHIRE COUNCIL,-28.55756,153.4678,Entire home/apt,500,6,24,2023-04-10,0.23,1,365,7,PID-STRA-29667
805381,Home in Byron Bay · ★4.75 · 4 bedrooms · 9 beds · 3.5 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.63479,153.59924,Entire home/apt,898,3,36,2023-01-20,0.29,151,258,4,PID-STRA-31480
819991,Farm stay in Montecollum · ★4.93 · 2 bedrooms · 3 beds · 1 bath,3142270,Garry,,BYRON SHIRE COUNCIL,-28.58522,153.46753,Entire home/apt,164,1,698,2023-06-01,5.62,2,274,90,PID-STRA-30705
820367,Farm stay in Wilsons Creek · ★4.76 · 1 bedroom · 4 beds · 1 bath,4308959,Adam,,BYRON SHIRE COUNCIL,-28.56949,153.42184,Entire home/apt,241,2,142,2023-05-27,1.20,2,82,19,Exempt
833757,Rental unit in Bangalow · ★4.98 · 2 bedrooms · 2 beds · 1 bath,4362487,Isobel,,BYRON SHIRE COUNCIL,-28.68856,153.522,Entire home/apt,199,2,84,2023-06-08,1.07,1,13,26,PID-STRA-29139
855531,Home in Byron Bay · ★4.47 · 1 bedroom · 1 bed · 1 private bath,1742857,Deborah,,BYRON SHIRE COUNCIL,-28.65811,153.61325,Private room,210,1,178,2023-01-14,1.42,1,353,5,
857366,Home in Byron Bay · ★4.60 · 1 bedroom · 1 bed · 2 shared baths,4484372,Raeleen,,BYRON SHIRE COUNCIL,-28.66379,153.6114,Private room,75,3,193,2023-04-17,1.52,5,44,17,
859367,Guest suite in Bilambil · ★4.93 · 1 bedroom · 1 bed · 1 bath,2127754,Estelle,,TWEED SHIRE COUNCIL,-28.21905,153.47811,Entire home/apt,112,1,99,2023-06-04,0.78,2,174,49,PID-STRA-40399
880854,Guest suite in Casuarina · ★4.82 · 1 bedroom · 1 bed · 1 private bath,3794750,Anna,,TWEED SHIRE COUNCIL,-28.28332,153.57324,Private room,113,1,550,2023-06-04,4.45,4,223,73,PID-STRA-231
894979,Home in Byron Bay · ★4.55 · 3 bedrooms · 7 beds · 2 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64959,153.61826,Entire home/apt,1147,3,20,2022-05-21,0.17,151,158,0,PID-STRA-31478
907102,Home in Suffolk Park · ★4.67 · 4 bedrooms · 4 beds · 3 baths,4857357,Peter,,BYRON SHIRE COUNCIL,-28.67955,153.6171,Entire home/apt,424,90,173,2023-03-24,1.80,1,179,26,PID-STRA-29132
907347,Cottage in Coorabell · ★4.95 · 1 bedroom · 1 bed · 1 bath,4859878,Susie,,BYRON SHIRE COUNCIL,-28.63064,153.49014,Entire home/apt,175,3,40,2023-03-26,0.39,1,162,6,PID-STRA-31783
907348,Home in Byron Bay · ★4.83 · 3 bedrooms · 4 beds · 1.5 baths,3154806,Paul,,BYRON SHIRE COUNCIL,-28.64795,153.61687,Entire home/apt,231,90,148,2020-01-05,1.18,1,16,0,
908660,Cottage in Federal · ★4.87 · 2 bedrooms · 2 beds · 1 bath,4870428,Louise,,BYRON SHIRE COUNCIL,-28.63526,153.46848,Entire home/apt,250,2,62,2023-06-12,0.54,1,331,13,PID-STRA-29120
918903,Home in Byron Bay · ★4.91 · 4 bedrooms · 10 beds · 3 baths,6850653,Nerida,,BYRON SHIRE COUNCIL,-28.65498,153.6169,Entire home/apt,600,3,60,2023-04-15,0.52,1,287,8,PID-STRA-30645
936254,Cabin in Nashua · ★4.91 · 1 bedroom · 1 bed · 1 bath,5053150,Russell And Sally,,BYRON SHIRE COUNCIL,-28.7381,153.47097,Entire home/apt,159,3,58,2023-04-12,0.46,1,350,13,PID-STRA-29474
944331,Rental unit in Bangalow · ★4.86 · 1 bedroom · 2 beds · 1 bath,5111964,Stuart,,BYRON SHIRE COUNCIL,-28.6859,153.51771,Entire home/apt,173,2,223,2023-06-03,1.96,1,262,33,PID-STRA-29552
999220,Home in Byron Bay · ★4.33 · 3 bedrooms · 3 beds · 2 baths,3495465,Ben & Joc,,BYRON SHIRE COUNCIL,-28.65552,153.62338,Entire home/apt,693,3,3,2020-10-09,0.03,3,362,0,PID-STRA-32141
1014619,Home in Suffolk Park · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,5581752,Balyarta,,BYRON SHIRE COUNCIL,-28.68361,153.60814,Private room,83,1,165,2023-05-01,1.82,6,324,23,
1022395,Home in Ballina · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,180748,Bryce And Janine,,BALLINA SHIRE COUNCIL,-28.86112,153.55724,Private room,75,1,227,2023-05-23,1.82,1,116,35,
1037008,Home in Stokers Siding · ★4.82 · 1 bedroom · 1 bed · 1 bath,4800366,Andrea,,TWEED SHIRE COUNCIL,-28.39593,153.40447,Entire home/apt,138,2,139,2023-05-01,1.13,1,315,22,PID-STRA-20692
1107994,Guesthouse in Lennox Head · ★4.84 · 1 bedroom · 1 bed · 1 bath,5021072,Murray,,BALLINA SHIRE COUNCIL,-28.79601,153.58916,Entire home/apt,150,2,161,2023-04-29,1.40,3,331,21,Exempt
1127995,Home in Hastings Point · ★4.67 · 1 bedroom · 1 bed · 1 bath,6189086,Michael,,TWEED SHIRE COUNCIL,-28.34901,153.55947,Private room,150,90,9,2015-04-13,0.08,1,0,0,
1133269,Home in Byron Bay · ★4.82 · 6 bedrooms · 6 beds · 4 baths,3495465,Ben & Joc,,BYRON SHIRE COUNCIL,-28.65715,153.62331,Entire home/apt,1286,3,127,2023-04-14,1.45,3,362,17,PID-STRA-32141
1159958,Rental unit in Byron Bay · ★4.84 · 2 bedrooms · 4 beds · 1 bath,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.6424,153.61302,Entire home/apt,632,2,25,2023-01-24,0.21,151,269,3,PID-STRA-32387
1227385,Home in Byron Bay · ★4.88 · 1 bedroom · 2 beds · 1 bath,6694798,Jeanine,,BYRON SHIRE COUNCIL,-28.65327,153.62016,Entire home/apt,250,90,16,2020-01-16,0.16,7,167,0,PID-STRA-32729
1236948,Home in Byron Bay · ★4.83 · 3 bedrooms · 5 beds · 2.5 baths,6694798,Jeanine,,BYRON SHIRE COUNCIL,-28.65226,153.61996,Entire home/apt,500,2,7,2019-01-04,0.06,7,247,0,PID-STRA-32729
1240901,Guesthouse in Coorabell · ★4.96 · 1 bedroom · 1 bed · 1 bath,6764610,Sue,,BYRON SHIRE COUNCIL,-28.61467,153.47871,Entire home/apt,199,2,284,2023-06-11,2.47,1,312,34,PID-STRA-30752
1256450,Home in Ewingsdale · ★4.87 · 2 bedrooms · 5 beds · 2 baths,6844154,Steve,,BYRON SHIRE COUNCIL,-28.6519775390625,153.5651397705078,Entire home/apt,261,3,191,2023-06-05,1.62,1,299,29,PID-STRA-30022
1328605,Home in Byron Bay · ★4.92 · 1 bedroom · 2 beds · 1 shared bath,6694798,Jeanine,,BYRON SHIRE COUNCIL,-28.65382,153.61906,Private room,74,2,286,2023-05-01,2.55,7,298,31,
1328784,Home in Byron Bay · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,6694798,Jeanine,,BYRON SHIRE COUNCIL,-28.65233,153.62049,Private room,80,2,189,2023-06-04,1.78,7,247,35,
1361341,Rental unit in Byron Bay · ★4.21 · 3 bedrooms · 3 beds · 2 baths,6948467,Kim,,BYRON SHIRE COUNCIL,-28.64202,153.61787,Entire home/apt,429,2,66,2023-06-03,0.56,14,286,11,PID-STRA-31065
1388195,Rental unit in Byron Bay · ★4.48 · 3 bedrooms · 4 beds · 2 baths,6948467,Kim,,BYRON SHIRE COUNCIL,-28.64318,153.61652,Entire home/apt,448,2,85,2023-05-22,0.75,14,301,20,PID-STRA-31067
1416752,Rental unit in Byron Bay · ★4.48 · 2 bedrooms · 3 beds · 2 baths,7633683,Byron Bay Accom,,BYRON SHIRE COUNCIL,-28.64182,153.61401,Entire home/apt,483,3,21,2021-06-19,0.20,71,259,0,PID-STRA-32301
1451202,Guest suite in Lennox Head · ★4.84 · 1 bedroom · 1 bed · 1 bath,5021072,Murray,,BALLINA SHIRE COUNCIL,-28.79554,153.5904,Entire home/apt,130,2,169,2023-04-24,1.46,3,360,15,Exempt
1572310,Home in Main Arm · ★4.89 · 7 bedrooms · 7 beds · 7 baths,8359108,Rod,,BYRON SHIRE COUNCIL,-28.52305,153.41795,Entire home/apt,2013,3,57,2023-05-01,0.49,1,287,6,PID-STRA-32045
1678413,Condo in Kingscliff · ★4.77 · 2 bedrooms · 3 beds · 1.5 baths,1758798,John,,TWEED SHIRE COUNCIL,-28.25945,153.57249,Private room,115,1,220,2023-06-15,2.01,1,279,36,
1684050,Guest suite in Byron Bay · ★4.96 · 1 bedroom · 1 bed · 1 bath,8904288,Tina,,BYRON SHIRE COUNCIL,-28.65832,153.61177,Entire home/apt,178,2,405,2023-06-10,3.52,1,128,20,PID-STRA-29234
1700567,Home in Goonengerry · ★4.59 · 2 bedrooms · 2 beds · 2 baths,8979727,Roger,,BYRON SHIRE COUNCIL,-28.58779,153.4536,Entire home/apt,340,3,43,2023-04-11,0.36,1,351,2,PID-STRA-29147
1714375,Home in Byron Bay · ★4.49 · 5 bedrooms · 7 beds · 3 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.6404,153.60922,Entire home/apt,1163,3,43,2023-05-06,0.37,151,250,8,PID-STRA-31132
1743311,Home in Byron Bay · ★4.67 · 4 bedrooms · 4 beds · 2 baths,9177635,Nick,,BYRON SHIRE COUNCIL,-28.65826,153.62206,Entire home/apt,1200,90,4,2019-01-01,0.04,1,365,0,
1769844,Condo in Ballina · ★4.90 · 2 bedrooms · 3 beds · 2 baths,9297870,Paul & Dorothea,,BALLINA SHIRE COUNCIL,-28.8679,153.54826,Entire home/apt,225,1,140,2023-06-15,1.23,1,157,23,PID-STRA-10578-3
1779390,Rental unit in Byron Bay · ★4.90 · 4 bedrooms · 4 beds · 2 baths,6948467,Kim,,BYRON SHIRE COUNCIL,-28.646,153.61413,Entire home/apt,667,2,89,2023-05-08,0.78,14,349,15,PID-STRA-29972
1786861,Home in Bangalow · ★4.61 · Studio · 1 bed · 1 bath,2181010,Roz,,BYRON SHIRE COUNCIL,-28.68921,153.51392,Entire home/apt,199,90,73,2017-03-04,0.62,2,365,0,
1800374,Chalet in Byron Bay · ★4.92 · 3 bedrooms · 6 beds · 2.5 baths,1159796,Mark And Yoshiko,,BYRON SHIRE COUNCIL,-28.64076,153.6296,Entire home/apt,490,7,105,2023-06-05,0.90,1,129,7,PID-STRA-31246
1807901,Home in Bangalow · 3 bedrooms · 3 beds · 2 baths,2181010,Roz,,BYRON SHIRE COUNCIL,-28.68794,153.51849,Entire home/apt,650,90,1,2016-01-10,0.01,2,89,0,
1819388,Villa in Tweed Heads · ★4.69 · 4 bedrooms · 5 beds · 1.5 baths,9527016,Troy Lisa,,TWEED SHIRE COUNCIL,-28.18136,153.53749,Entire home/apt,571,2,106,2023-06-10,0.93,2,201,22,PID-STRA-240
1845360,Home in Byron Bay · ★4.82 · 4 bedrooms · 4 beds · 2.5 baths,3730707,Anna,,BYRON SHIRE COUNCIL,-28.6557,153.60471,Entire home/apt,550,2,12,2023-01-03,0.10,1,0,1,PID-STRA-41485
1852138,Cottage in Byron Bay · ★4.91 · 1 bedroom · 1 bed · 1 bath,9672403,Judith,,BYRON SHIRE COUNCIL,-28.648916,153.618774,Entire home/apt,169,3,307,2022-10-28,2.62,1,106,15,PID-STRA-51156
1874070,Rental unit in Byron Bay · ★4.77 · 2 bedrooms · 4 beds · 2.5 baths,2103216,Margaret,,BYRON SHIRE COUNCIL,-28.64346,153.61839,Entire home/apt,346,3,44,2023-02-16,0.39,1,90,3,Exempt
1920198,Bed and breakfast in Suffolk Park · ★4.76 · 1 bedroom · 1 shared bath,791858,Philip,,BYRON SHIRE COUNCIL,-28.68065,153.60593,Private room,198,2,22,2023-01-05,0.19,2,365,4,
1937280,Rental unit in Byron Bay · ★4.54 · 2 bedrooms · 3 beds · 1 bath,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64464,153.62244,Entire home/apt,620,2,37,2023-03-11,0.58,151,301,3,PID-STRA-32473
1945448,Home in Byron Bay · ★4.85 · 3 bedrooms · 6 beds · 2 baths,10062931,Toni,,BYRON SHIRE COUNCIL,-28.64132,153.60728,Entire home/apt,600,2,168,2023-04-09,1.46,1,357,5,PID-STRA-31826
1961713,Cottage in Byron Bay · ★4.96 · 1 bedroom · 1 bed · 1 bath,10136518,Christine,,BYRON SHIRE COUNCIL,-28.63793,153.63611,Entire home/apt,300,5,155,2023-05-30,1.52,1,189,22,PID-STRA-29188
1990315,Rental unit in Byron Bay · ★4.67 · 1 bedroom · 2 beds · 1 bath,10264043,Rob,,BYRON SHIRE COUNCIL,-28.64288,153.61231,Entire home/apt,166,2,225,2023-05-27,1.96,2,177,35,Exempt
2008805,Cabin in Repentance Creek · ★4.88 · 4 bedrooms · 6 beds · 2 baths,10024476,Jennifer,,LISMORE CITY COUNCIL,-28.62606,153.4062,Entire home/apt,450,90,26,2017-01-03,0.23,1,0,0,
2023176,Home in Coorabell · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,10397562,Susanna,,BYRON SHIRE COUNCIL,-28.65273,153.53556,Private room,130,90,41,2020-02-01,0.36,3,0,0,
2028805,Home in Coorabell · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,10397562,Susanna,,BYRON SHIRE COUNCIL,-28.65274,153.53487,Private room,130,90,29,2020-02-29,0.26,3,0,0,
2046329,Villa in Tyagarah · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,10490707,Dorset,,BYRON SHIRE COUNCIL,-28.6087,153.56063,Private room,260,3,8,2022-01-07,0.09,2,0,0,
2058383,Home in Goonengerry · 1 bedroom · 2 beds · 1 bath,7002729,Moana,,BYRON SHIRE COUNCIL,-28.60528,153.4321,Entire home/apt,170,90,0,,,1,0,0,
2083377,Guesthouse in Mullumbimby · ★4.80 · 4 bedrooms · 15 beds · 4.5 baths,10641732,Victoria,,BYRON SHIRE COUNCIL,-28.57215,153.53029,Entire home/apt,617,2,86,2023-05-27,0.76,1,301,2,PID-STRA-31463
2102602,Rental unit in Byron Bay · ★4.66 · Studio · 2 beds · 1 bath,10264043,Rob,,BYRON SHIRE COUNCIL,-28.64254,153.61327,Entire home/apt,166,2,284,2023-06-09,2.46,2,184,35,Exempt
2108915,Home in Byron Bay · ★4.34 · 7 bedrooms · 9 beds · 6 baths,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.63444,153.5978,Entire home/apt,1459,2,29,2023-05-05,0.26,151,188,5,PID-STRA-31173
2113053,Home in Fingal Head · ★4.72 · Studio · 2 baths,10773532,Andrea,,TWEED SHIRE COUNCIL,-28.20144,153.56436,Entire home/apt,250,5,134,2023-01-26,1.17,1,254,6,PID-STRA-20228
2128698,Cabin in Billinudgel · ★4.95 · 1 bedroom · 3 beds · 1.5 baths,10860275,Heidi,,BYRON SHIRE COUNCIL,-28.50971,153.51046,Entire home/apt,150,90,104,2020-01-11,0.90,1,308,0,
2131894,Rental unit in Byron Bay · ★4.77 · Studio · 2 beds · 1 bath,7112176,Wolfgang,,BYRON SHIRE COUNCIL,-28.64987,153.6191,Entire home/apt,166,2,252,2023-06-02,2.19,2,41,19,PID-STRA-29146
2151100,Townhouse in Byron Bay · ★4.96 · 3 bedrooms · 4 beds · 2.5 baths,9671709,Robyn,,BYRON SHIRE COUNCIL,-28.6473,153.61979,Entire home/apt,270,5,184,2023-06-10,1.64,1,0,32,PID-STRA-30070
2171337,Cabin in NSW · ★4.94 · 1 bedroom · 1 bed · 1 bath,11076559,Annie,,BYRON SHIRE COUNCIL,-28.69194,153.60723,Entire home/apt,230,2,250,2023-05-28,2.18,1,363,35,PID-STRA-31088
2172195,Home in Skennars Head · ★4.83 · 4 bedrooms · 4 beds · 2 baths,11081815,Angela,,BALLINA SHIRE COUNCIL,-28.83097,153.60362,Entire home/apt,1290,5,6,2023-01-01,0.05,1,69,1,PID-STRA-2909
2173236,Home in Brunswick Heads · ★4.74 · 3 bedrooms · 6 beds · 1 bath,9429619,Courtney,,BYRON SHIRE COUNCIL,-28.54412,153.54848,Entire home/apt,158,3,232,2023-05-16,2.03,1,48,42,PID-STRA-30982
2198115,Cottage in Byron · ★4.80 · 2 bedrooms · 2 beds · 1 bath,417760579,Aron,,BYRON SHIRE COUNCIL,-28.65563,153.49074,Entire home/apt,216,2,140,2023-05-28,1.50,1,255,22,PID-STRA-31361
2198181,Rental unit in South Golden Beach · ★4.67 · Studio · 2 beds · 1 bath,10493642,Karin,,BYRON SHIRE COUNCIL,-28.49693,153.54526,Entire home/apt,250,90,6,2015-07-27,0.05,1,0,0,
2232981,Home in Byron Bay · ★4.92 · 4 bedrooms · 5 beds · 3 baths,11397727,Lesley,,BYRON SHIRE COUNCIL,-28.63738,153.59079,Entire home/apt,500,3,110,2023-04-15,0.99,1,85,14,PID-STRA-29038
2238746,Townhouse in Pottsville · ★4.85 · 3 bedrooms · 3 beds · 2 baths,11432352,Sally,,TWEED SHIRE COUNCIL,-28.38564,153.56696,Entire home/apt,199,3,157,2023-04-24,1.40,1,205,14,PID-STRA-1164-2
2238997,Home in Byron Bay · ★4.88 · 1 bedroom · 1 bed · 1 bath,6559937,Gary & Gabrielle,,BYRON SHIRE COUNCIL,-28.65815,153.6219,Private room,150,90,8,2015-03-15,0.07,1,0,0,
2243683,Rental unit in Byron Bay · ★4.61 · 3 bedrooms · 5 beds · 2 baths,11460295,Lachlan,,BYRON SHIRE COUNCIL,-28.66228,153.61453,Entire home/apt,649,1,176,2023-03-19,1.59,3,41,2,Exempt
2250098,Home in Myocum · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,3079944,Andi,,BYRON SHIRE COUNCIL,-28.5753,153.51043,Entire home/apt,90,5,10,2022-04-20,0.09,1,208,0,PID-STRA-31378
2256708,Bed and breakfast in Ewingsdale · ★4.88 · 1 bedroom · 1 bed · 1 bath,9566135,David,,BYRON SHIRE COUNCIL,-28.64102,153.55616,Private room,190,90,34,2019-04-20,0.30,2,364,0,
2268395,Rental unit in Byron Bay · ★4.70 · 2 bedrooms · 2 beds · 3 baths,7633683,Byron Bay Accom,,BYRON SHIRE COUNCIL,-28.64344,153.61372,Entire home/apt,488,3,20,2023-01-08,0.19,71,299,3,PID-STRA-32323
